,image_id,desc
36504,441398149_297146e38d,startseq the lady in red shorts jogs near stop sign while listening to music endseq
36505,441817653_fbdf83060b,startseq bearded man wearing denim jacket and hat sits on park bench endseq
36506,441817653_fbdf83060b,startseq bearded man wearing denim jacket sits on bench endseq
36507,441817653_fbdf83060b,startseq man with bushy beard and baseball cap sits on park bench endseq
36508,441817653_fbdf83060b,startseq an old man with long beard and jean jacket sits on park bench endseq
36509,441817653_fbdf83060b,startseq an old man with long white beard glasses and hat is sitting on park bench endseq
36510,441921713_1cafc7d7d2,startseq bird lands on mans glove endseq
36511,441921713_1cafc7d7d2,startseq man holds bird endseq
36512,441921713_1cafc7d7d2,startseq man holds falcon on his arm endseq
36513,441921713_1cafc7d7d2,startseq gloved man holding bird of prey endseq
36514,441921713_1cafc7d7d2,startseq the man is wearing gloves and holding hawk in his hands endseq
36515,442220883_ff3d6e507f,startseq brown dog has white toy in its mouth endseq
36516,442220883_ff3d6e507f,startseq dog holding white stuffed animal endseq
36517,442220883_ff3d6e507f,startseq tan dog hangong on to white plushie toy endseq
36518,442220883_ff3d6e507f,startseq yellow dog is chewing on white stuffed toy endseq
36519,442220883_ff3d6e507f,startseq the dog is holding stuffed toy in his mouth endseq
36520,442594271_2c3dd38483,startseq bunch of people at the beach endseq
36521,442594271_2c3dd38483,startseq people are enjoying sunny day on sandy beach by the ocean endseq
36522,442594271_2c3dd38483,startseq people are on the beach and there is kite in the air endseq
36523,442594271_2c3dd38483,startseq people on the beach and kite in the sky endseq
36524,442594271_2c3dd38483,startseq sandy beach people walking laying sitting kite is flying endseq
36525,442918418_0f29c97fa9,startseq brown dog is jumping over fallen tree in the woods endseq
36526,442918418_0f29c97fa9,startseq small tan dog jumps over small log endseq
36527,442918418_0f29c97fa9,startseq tan colored dog jumping over branch in the forest endseq
36528,442918418_0f29c97fa9,startseq the dog leaps over the log in the forest endseq
36529,442918418_0f29c97fa9,startseq the white dog is jumping over fallen tree endseq
36530,443430496_3fea95a07d,startseq brown dog swimming in murky water endseq
36531,443430496_3fea95a07d,startseq brown dog swims in the murky water endseq
36532,443430496_3fea95a07d,startseq dog with yellow fur swims neck deep in water endseq
36533,443430496_3fea95a07d,startseq golden retreiver swimming in the water endseq
36534,443430496_3fea95a07d,startseq yellow dog is swimming in the water endseq
36535,443885436_6e927e6c58,startseq tan curly haired dog jumps in the snow with stick in its mouth endseq
36536,443885436_6e927e6c58,startseq white dog catches stick in the snow endseq
36537,443885436_6e927e6c58,startseq white dog holds stick in its mouth while it runs through snow endseq
36538,443885436_6e927e6c58,startseq white dog jumps in the snow endseq
36539,443885436_6e927e6c58,startseq white dog with light brown markings has stick in his mouth and his paws in the snow endseq
36540,444047125_66b249287c,startseq person hiking at the foot of snowcapped mountains endseq
36541,444047125_66b249287c,startseq person walks in the valley between tall mountains endseq
36542,444047125_66b249287c,startseq person with backpack and walking stick walking towards the mountains in the valley below endseq
36543,444047125_66b249287c,startseq people with backpacks hiking in the mountains endseq
36544,444047125_66b249287c,startseq three people walk through valley towards snowy mountains endseq
36545,444057017_f1e0fcaef7,startseq little girl gets her picture taken while on the merrygoround endseq
36546,444057017_f1e0fcaef7,startseq little girl in pink clothes holding yellow rods endseq
36547,444057017_f1e0fcaef7,startseq little girl on piece of playground equipment endseq
36548,444057017_f1e0fcaef7,startseq little girl sitting on playground ride endseq
36549,444057017_f1e0fcaef7,startseq young girl looks up as she rides on merrygoround endseq
36550,444481722_690d0cadcf,startseq dark skinned man walks by woman talking on cellphone endseq
36551,444481722_690d0cadcf,startseq male walking and female talking on the phone beside the concrete building endseq
36552,444481722_690d0cadcf,startseq people stand outside near concrete wall and window endseq
36553,444481722_690d0cadcf,startseq two people standing on the sidewalk endseq
36554,444481722_690d0cadcf,startseq two women one carrying purse and papers are standing on sidewalk endseq
36555,444803340_fdcaab86f9,startseq guy and girl both wearing white shirts and jeans stand under flowering tree endseq
36556,444803340_fdcaab86f9,startseq man and woman are talking in park endseq
36557,444803340_fdcaab86f9,startseq man and woman standing underneath the tree are talking endseq
36558,444803340_fdcaab86f9,startseq man in white shirt is standing in the grass showing something to woman in white shirt endseq
36559,444803340_fdcaab86f9,startseq young couple both wearing white shirts and blue jeans standing in light misty rain endseq
36560,444845904_a4531c811a,startseq man in yellow helmet climbs cliff face snow behind him endseq
36561,444845904_a4531c811a,startseq man is climbing up wall with rope endseq
36562,444845904_a4531c811a,startseq man leans back while climbing mountain tethered to rope endseq
36563,444845904_a4531c811a,startseq he is rock climbing endseq
36564,444845904_a4531c811a,startseq man with helmet rock climbing in snowy area endseq
36565,444872454_9f51e07f88,startseq group of students dressed in sweatshirts and jackets head towards the right endseq
36566,444872454_9f51e07f88,startseq group of students walking on campus some carrying books endseq
36567,444872454_9f51e07f88,startseq group of students walk together endseq
36568,444872454_9f51e07f88,startseq group of young people are walking through park under blossoming trees endseq
36569,444872454_9f51e07f88,startseq several young women walk near blossoming cherry trees endseq
36570,444881000_bba92e585c,startseq group of college students walk in nice weather endseq
36571,444881000_bba92e585c,startseq group of people walk in the park while some talk on phones endseq
36572,444881000_bba92e585c,startseq group of students are walking through the campus endseq
36573,444881000_bba92e585c,startseq group of young people walking with two talking on cellphones endseq
36574,444881000_bba92e585c,startseq several young people walking casually around endseq
36575,445148321_9f2f3ac711,startseq person in the distance hikes among hoodoos with stars visible in the sky endseq
36576,445148321_9f2f3ac711,startseq person standing on ridge in the desert endseq
36577,445148321_9f2f3ac711,startseq interesting rock formations in the desert landscape with stars above endseq
36578,445148321_9f2f3ac711,startseq the night sky in the desert endseq
36579,445148321_9f2f3ac711,startseq there is person standing mountain that has some interesting shapes endseq
36580,445655284_c29e6d7323,startseq black and brown dog walks through the snow near building endseq
36581,445655284_c29e6d7323,startseq black dog running in the snow endseq
36582,445655284_c29e6d7323,startseq black dog running in the snow by some trees endseq
36583,445655284_c29e6d7323,startseq large black and tan dog is running across the snow in wooded area endseq
36584,445655284_c29e6d7323,startseq the black and brown dog is running through the snow endseq
36585,445861800_75fc6a8c16,startseq three men walking on sidewalk in city endseq
36586,445861800_75fc6a8c16,startseq three people are walking down the street with cars and buildings in the background endseq
36587,445861800_75fc6a8c16,startseq three people stand along main road endseq
36588,445861800_75fc6a8c16,startseq three people walking on sidewalk with light colored cars in the background endseq
36589,445861800_75fc6a8c16,startseq three people wearing winter clothes standing on the sidewalk near street endseq
36590,446138054_d40c66d5f0,startseq man in an orange hat jumping endseq
36591,446138054_d40c66d5f0,startseq man jumps in the middle of rocky desert endseq
36592,446138054_d40c66d5f0,startseq man wearing white shirt and an orange shirt jumped into the air endseq
36593,446138054_d40c66d5f0,startseq man in khaki pants does elaborate kick in desert endseq
36594,446138054_d40c66d5f0,startseq man jumping with rock formation in background endseq
36595,446286714_dcec7f339e,startseq an elderly man is sitting on bench endseq
36596,446286714_dcec7f339e,startseq an older man wearing brown coat siting on bench endseq
36597,446286714_dcec7f339e,startseq an old man in coat and hat sitting on park bench endseq
36598,446286714_dcec7f339e,startseq old man in tan jacket and black cap sitting on bench endseq
36599,446286714_dcec7f339e,startseq the older man with the shopping bag and cane is sitting on bench endseq
36600,446291803_2fd4641b99,startseq these woman are watching people play tennis from bench endseq
36601,446291803_2fd4641b99,startseq two individuals watch tennis match endseq
36602,446291803_2fd4641b99,startseq two people sit on park bench while watching neighborhood tennis match endseq
36603,446291803_2fd4641b99,startseq two people with red scarves on their heads are watching tennis endseq
36604,446291803_2fd4641b99,startseq two women sitting on bench in front of tennis court near building complex endseq
36605,446514680_ff5ca15ece,startseq two brown dogs are fighting and they are both wearing red endseq
36606,446514680_ff5ca15ece,startseq two brown dogs rough house outside endseq
36607,446514680_ff5ca15ece,startseq two brown dogs wearing red collars look at each other while running along dirt field endseq
36608,446514680_ff5ca15ece,startseq two dogs play together endseq
